Time,frame_id,x,y,z,ag_id,data_label,map_name,Time_delta,x_delta,y_delta,z_delta,x_speed,y_speed,z_speed,2D_speed,3D_speed,tracklet_id
122.41,12241,1.1738144999999995,-2.4531860000000005,1.821297,Helmet_8,Visitors-Group 2,3009_map.png,0.3999999999999915,-0.03253649999999997,0.37798350000000047,0.011314499999999894,-0.08134125000000166,0.9449587500000213,0.02828625000000034,0.9484531818456648,0.9488748864271981,149.0
122.81,12281,1.1489559999999994,-2.059526000000001,1.811852,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.024858500000000117,0.3936599999999997,-0.009444999999999926,-0.06214624999999941,0.9841499999999852,-0.023612499999999478,0.9861102265411475,0.986392887771036,149.0
123.21,12321,1.0707689999999992,-1.6438935000000006,1.8164155,Helmet_8,Visitors-Group 2,3009_map.png,0.3999999999999915,-0.07818700000000023,0.4156325000000003,0.004563499999999943,-0.19546750000000473,1.0390812500000228,0.0114087500000001,1.0573066667991182,1.057368217431574,149.0
123.61,12361,1.0604839999999998,-1.1978010000000006,1.8346455000000002,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.010284999999999433,0.4460925,0.01823000000000019,-0.02571249999999822,1.1152312499999841,0.04557499999999983,1.1155276211877396,1.1164582187694159,149.0
124.01,12401,1.0442414999999994,-0.7624000000000006,1.825667,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.01624250000000038,0.4354009999999999,-0.008978500000000222,-0.04060625000000038,1.0885024999999844,-0.022446250000000237,1.0892596384908781,1.089490887609594,149.0
124.41,12441,1.0020364999999996,-0.3329445000000007,1.8145920000000002,Helmet_8,Visitors-Group 2,3009_map.png,0.3999999999999915,-0.042204999999999826,0.42945549999999993,-0.011074999999999724,-0.10551250000000181,1.0736387500000226,-0.0276874999999999,1.0788109441222136,1.079166183131269,149.0
124.81,12481,1.0075149999999995,0.1156954999999993,1.8258405,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.005478499999999942,0.44864,0.011248499999999773,0.01369624999999966,1.121599999999984,0.028121249999999032,1.1216836217329853,1.1220360742710498,149.0
125.21,12521,0.9701304999999997,0.5829389999999994,1.8253765000000002,Helmet_8,Visitors-Group 2,3009_map.png,0.3999999999999915,-0.03738449999999982,0.46724350000000014,-0.0004639999999997979,-0.09346125000000155,1.1681087500000253,-0.0011599999999995195,1.1718417372146226,1.171842311353445,149.0
125.61,12561,0.9601284999999996,1.0494604999999997,1.8084385,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.010002000000000066,0.46652150000000026,-0.01693800000000012,-0.025004999999999812,1.166303749999984,-0.042344999999999695,1.1665717668832147,1.1673400474214979,149.0
126.01,12601,0.9992689999999994,1.4815759999999996,1.8176984999999999,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.0391404999999998,0.4321154999999999,0.009259999999999824,0.09785124999999811,1.0802887499999843,0.02314999999999923,1.084711321275431,1.084958327772588,149.0
126.41,12641,0.9249234999999995,1.8935295,1.8351875,Helmet_8,Visitors-Group 2,3009_map.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
126.81,12681,0.8509299999999994,2.3024565,1.8310944999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.07399350000000005,0.4089269999999998,-0.004093000000000124,-0.18498374999999748,1.0223174999999851,-0.010232500000000165,1.0389186968046542,1.0389690864633705,150.0
127.21,12721,0.8222549999999994,2.6681404999999994,1.8205654999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.3999999999999915,-0.028675000000000006,0.36568399999999945,-0.01052900000000001,-0.07168750000000154,0.9142100000000182,-0.02632250000000059,0.9170163694047578,0.9173940787701507,150.0
127.61,12761,0.7365979999999995,2.9577789999999995,1.8183945000000001,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.08565699999999987,0.28963850000000013,-0.002170999999999701,-0.21414249999999663,0.72409624999999,-0.005427499999999175,0.7550976026781548,0.7551171083524374,150.0
128.01,12801,0.6412244999999994,3.2234805,1.8141575,Helmet_8,Visitors-Group 2,3009_map.png,0.3999999999999915,-0.09537350000000011,0.2657015000000005,-0.004237000000000046,-0.23843375000000536,0.6642537500000154,-0.010592500000000341,0.7057504498958169,0.7058299360217006,150.0
128.41,12841,0.5646594999999994,3.4282429999999993,1.7961265000000002,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.076565,0.2047624999999993,-0.018030999999999908,-0.19141249999999727,0.5119062499999909,-0.04507749999999913,0.5465224185203221,0.548378277242591,150.0
128.81,12881,0.5458139999999994,3.4960210000000003,1.789135,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.01884550000000007,0.067778000000001,-0.006991500000000261,-0.04711374999999951,0.1694450000000001,-0.017478750000000404,0.17587300379552992,0.17673941316419778,150.0
129.21,12921,0.5702709999999995,3.5001399999999996,1.7940195,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.024457000000000173,0.004118999999999318,0.00488450000000018,0.061142499999999565,0.010297499999998148,0.012211250000000277,0.062003579029761724,0.06319460767393381,150.0
129.61,12961,0.5812834999999994,3.5017324999999992,1.7940375,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.01101249999999987,0.0015924999999996636,1.7999999999851468e-05,0.027531249999999282,0.003981249999999103,4.4999999999628033e-05,0.027817621719423705,0.02781765811719156,150.0
130.01,13001,0.5867324999999994,3.4911714999999997,1.802308,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,0.005449000000000037,-0.010560999999999598,0.00827050000000007,0.013622500000000867,-0.0264025000000005,0.02067625000000135,0.02970967035327134,0.036196295757475044,150.0
130.41,13041,0.6025749999999994,3.456486,1.8265995,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.01584249999999998,-0.0346854999999997,0.02429149999999991,0.03960624999999939,-0.08671374999999802,0.060728749999998916,0.09533063242276645,0.11303057353958254,150.0
130.81,13081,0.6449904999999995,3.3975079999999998,1.8471175,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.04241550000000005,-0.0589780000000002,0.020518000000000036,0.10603874999999861,-0.1474449999999984,0.05129499999999936,0.18161565055512627,0.18872048524620127,150.0
131.21,13121,0.6988254999999994,3.2818844999999994,1.8481665,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.053834999999999966,-0.11562350000000032,0.0010490000000000776,0.134587499999998,-0.2890587499999967,0.002622500000000157,0.3188553843167935,0.3188661688139086,150.0
131.61,13161,0.7229354999999994,3.1162419999999997,1.834415,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.024109999999999965,-0.1656424999999997,-0.013751500000000139,0.06027499999999906,-0.41410624999999335,-0.03437874999999986,0.4184699056253112,0.4198796974915784,150.0
132.01,13201,0.6601514999999994,2.908201,1.811298,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,-0.06278399999999995,-0.2080409999999997,-0.023116999999999832,-0.1569600000000088,-0.5201025000000288,-0.05779250000000286,0.543270698737087,0.5463360002439277,150.0
132.41,13241,0.5224294999999994,2.6586244999999997,1.809791,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.137722,-0.2495765000000003,-0.0015070000000001471,-0.34430499999999514,-0.6239412499999919,-0.0037675000000003144,0.712634981232713,0.7126449400176775,150.0
132.81,13281,0.40159899999999943,2.341427,1.81236,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.12083050000000001,-0.3171974999999998,0.0025690000000000435,-0.3020762499999957,-0.7929937499999882,0.006422500000000018,0.8485806669687352,0.8486049710314886,150.0
133.21,13321,0.25729199999999947,1.9824945,1.805384,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.14430699999999996,-0.3589324999999999,-0.006975999999999871,-0.3607674999999948,-0.8973312499999869,-0.01743999999999943,0.9671383361664375,0.967295567488441,150.0
133.61,13361,0.04963649999999944,1.6544434999999995,1.8252005,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.20765550000000002,-0.32805100000000054,0.019816499999999904,-0.5191387499999927,-0.8201274999999897,0.04954124999999906,0.970625652869214,0.9718891364036077,150.0
134.01,13401,-0.13451100000000057,1.2899964999999995,1.831971,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,-0.18414750000000002,-0.36444699999999997,0.006770500000000013,-0.4603687500000262,-0.9111175000000516,0.016926250000000993,1.0208204958673837,1.0209608135095065,150.0
146.01,14601,-2.248246,-3.225099,1.826177,Helmet_8,Visitors-Group 2,3009_map.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
146.41,14641,-2.2285525000000006,-3.2138360000000006,1.8257085,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.019693499999999364,0.011262999999999579,-0.0004684999999999828,0.04923374999999771,0.02815749999999855,-0.0011712499999999404,0.056716901760517496,0.05672899410244018,151.0
146.81,14681,-2.1799310000000003,-3.1824190000000008,1.824895,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.04862150000000032,0.031416999999999806,-0.0008135000000000225,0.12155374999999907,0.0785424999999984,-0.0020337500000000273,0.1447212439322991,0.14473553324728008,151.0
147.21,14721,-2.1635740000000006,-3.1433525000000007,1.818714,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.016356999999999733,0.039066500000000115,-0.006180999999999992,0.04089249999999875,0.0976662499999989,-0.01545249999999976,0.10588150426449457,0.10700314341907052,151.0
147.61,14761,-2.1009890000000007,-3.118491500000001,1.8200805,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.06258499999999989,0.024860999999999578,0.0013665000000000482,0.1564624999999975,0.06215249999999806,0.003416250000000072,0.16835512217482124,0.16838977975685304,151.0
148.01,14801,-1.9450130000000003,-3.0863105000000006,1.8299765,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,0.15597600000000034,0.03218100000000046,0.009895999999999905,0.389940000000023,0.08045250000000573,0.024740000000001167,0.39815299616638433,0.3989208893455805,151.0
148.41,14841,-1.8309625000000003,-2.964959500000001,1.83545,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.11405050000000005,0.12135099999999976,0.005473500000000131,0.2851262499999961,0.3033774999999951,0.013683750000000133,0.4163350645157183,0.41655987679968626,151.0
148.81,14881,-1.7101095000000004,-2.790859,1.8332385,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.12085299999999988,0.17410050000000066,-0.002211500000000033,0.3021324999999954,0.4352512499999955,-0.005528750000000003,0.5298374261816599,0.5298662711093888,151.0
149.21,14921,-1.4510130000000003,-2.6524700000000005,1.8316389999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.25909650000000006,0.13838899999999965,-0.001599500000000198,0.6477412499999909,0.3459724999999942,-0.003998750000000438,0.7343471234421749,0.7343580105843194,151.0
149.61,14961,-1.1537245000000005,-2.5024895000000007,1.8291095,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.29728849999999984,0.14998049999999985,-0.0025294999999998513,0.7432212499999891,0.3749512499999943,-0.006323749999999538,0.8324459539982788,0.8324699731174495,151.0
150.01,15001,-0.8982875000000005,-2.3247205000000006,1.8310944999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,0.255437,0.17776900000000007,0.0019849999999999035,0.6385925000000363,0.4444225000000254,0.004962500000000041,0.7780178272781216,0.7780336534937412,151.0
150.41,15041,-0.5948215000000004,-2.211621000000001,1.840836,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.303466,0.11309949999999969,0.00974150000000007,0.7586649999999893,0.2827487499999952,0.024353749999999827,0.8096415489903809,0.8100077425497894,151.0
150.81,15081,-0.2748830000000005,-2.0973385000000007,1.8325375,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.31993849999999996,0.11428250000000029,-0.008298499999999986,0.7998462499999885,0.28570624999999666,-0.02074624999999967,0.8493421483289904,0.8495954871685508,151.0
151.21,15121,0.024529499999999545,-1.9213550000000006,1.830096,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.2994125,0.17598350000000007,-0.0024414999999999853,0.7485312499999894,0.4399587499999939,-0.006103749999999877,0.868252690135829,0.8682741443185824,151.0
151.61,15161,0.3669154999999996,-1.808483000000001,1.8379445,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.3423860000000001,0.11287199999999964,0.007848500000000147,0.855964999999988,0.2821799999999951,0.01962125000000009,0.9012777782820215,0.9014913349980349,151.0
152.01,15201,0.7090309999999995,-1.7165745000000006,1.8303385,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,0.3421154999999999,0.09190850000000039,-0.007606000000000002,0.8552887500000483,0.22977125000001405,-0.019015000000001087,0.8856148560199373,0.8858189676385431,151.0
152.41,15241,1.0272964999999996,-1.580374500000001,1.832633,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.3182655000000001,0.13619999999999965,0.002294499999999866,0.7956637499999889,0.3404999999999943,0.005736249999999584,0.8654600239549143,0.8654790336155482,151.0
152.81,15281,1.3886959999999997,-1.5002380000000008,1.8405175,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.3613995000000001,0.08013650000000005,0.007884500000000072,0.9034987499999874,0.20034124999999728,0.0197112499999999,0.925444005709206,0.9256538991867661,151.0
153.21,15321,1.7448074999999996,-1.4364425000000005,1.832735,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.3561114999999999,0.06379550000000034,-0.0077825000000000255,0.8902787499999871,0.15948874999999857,-0.019456249999999786,0.9044517201476824,0.9046609639760986,151.0
153.61,15361,2.0678459999999994,-1.3018070000000006,1.836134,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.3230384999999998,0.1346354999999999,0.00339899999999993,0.807596249999988,0.336588749999995,0.008497499999999703,0.8749306770485318,0.8749719407768756,151.0
154.01,15401,2.421334,-1.1873795000000005,1.8434425,Helmet_8,Visitors-Group 2,3009_map.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0
154.41,15441,2.750004,-1.0858315000000007,1.835002,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.32867000000000024,0.10154799999999975,-0.008440500000000073,0.8216749999999889,0.25386999999999577,-0.021101249999999884,0.8599998735610254,0.8602587083410096,152.0
154.81,15481,3.0124535,-1.010643500000001,1.8243565000000002,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.2624494999999998,0.07518799999999981,-0.010645499999999863,0.6561237499999901,0.18796999999999686,-0.02661374999999928,0.6825182021118912,0.6830368861951093,152.0
155.21,15521,3.2971995,-1.0263650000000006,1.8183645,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.28474600000000017,-0.015721499999999722,-0.005992000000000219,0.7118649999999903,-0.03930374999999875,-0.014980000000000335,0.7129492008474716,0.7131065582288867,152.0
155.61,15561,3.6023155,-0.9949155000000007,1.810027,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.30511599999999994,0.03144949999999991,-0.008337499999999887,0.762789999999989,0.07862374999999865,-0.020843749999999422,0.766831323150043,0.7671145547296753,152.0
156.01,15601,3.885798,-0.8596010000000008,1.8167385,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,0.28348249999999986,0.1353144999999999,0.006711499999999981,0.70870625000004,0.33828625000001894,0.016778750000000908,0.7853038493017811,0.7854830756800283,152.0
156.41,15641,4.206483,-0.7393065000000009,1.8232415000000002,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.32068500000000055,0.12029449999999997,0.0065030000000001476,0.80171249999999,0.30073624999999565,0.016257500000000136,0.8562623574117304,0.8564166807264697,152.0
156.81,15681,4.5230935,-0.6094665000000008,1.8125654999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.31661049999999946,0.12984000000000007,-0.010676000000000352,0.7915262499999874,0.32459999999999556,-0.0266900000000005,0.8554992486490212,0.8559154867970551,152.0
157.21,15721,4.767237499999999,-0.4089260000000008,1.8175329999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.24414399999999947,0.2005405,0.004967500000000014,0.61035999999999,0.5013512499999929,0.012418749999999857,0.7898686001333027,0.7899662213209535,152.0
157.61,15761,5.029738999999999,-0.2462745000000008,1.8242429999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.26250149999999994,0.16265149999999998,0.006709999999999994,0.6562537499999905,0.40662874999999415,0.016774999999999745,0.7720206763523939,0.7722029042554863,152.0
158.01,15801,5.306807000000001,-0.13216400000000078,1.820782,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,0.27706800000000165,0.11411050000000003,-0.0034609999999999363,0.6926700000000435,0.2852762500000163,-0.008652500000000334,0.7491156571011797,0.7491656248590041,152.0
158.41,15841,5.5156045,0.02129899999999921,1.8192285,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.2087974999999993,0.153463,-0.0015534999999999854,0.5219937499999908,0.38365749999999454,-0.0038837499999999085,0.6478198455938956,0.6478314872398233,152.0
158.81,15881,5.722939500000001,0.2082444999999992,1.8028235,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.2073350000000005,0.1869455,-0.016405000000000003,0.5183374999999939,0.4673637499999933,-0.041012499999999424,0.6979273878565735,0.6991313638198117,152.0
159.21,15921,5.921367500000001,0.3957389999999992,1.7934029999999999,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.19842799999999983,0.18749449999999998,-0.009420500000000054,0.4960699999999925,0.4687362499999933,-0.0235512499999998,0.6824947743126307,0.6829010018594285,152.0
159.61,15961,5.9903095,0.6352484999999992,1.796164,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.06894199999999984,0.23950950000000004,0.0027610000000002355,0.17235499999999715,0.5987737499999916,0.006902500000000491,0.6230860692665592,0.6231243007781846,152.0
160.01,16001,6.0236505,0.8896944999999992,1.793488,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,0.03334099999999918,0.25444599999999995,-0.0026760000000001227,0.08335250000000267,0.6361150000000361,-0.006690000000000687,0.6415527511290839,0.6415876312564763,152.0
160.41,16041,6.122616,1.1631049999999992,1.778654,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.09896550000000026,0.2734105,-0.014834000000000014,0.24741374999999713,0.6835262499999903,-0.03708499999999951,0.726926198542954,0.7278715514107624,152.0
160.81,16081,6.1723085,1.4137349999999993,1.742461,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.04969249999999992,0.25063000000000013,-0.03619299999999992,0.12423124999999803,0.6265749999999914,-0.09048249999999851,0.6387719734784482,0.6451486006400393,152.0
161.21,16121,6.159967000000001,1.512294499999999,1.716143,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.012341499999998895,0.09855949999999969,-0.026318000000000064,-0.0308537499999968,0.24639874999999573,-0.06579499999999923,0.24832297092823025,0.2568915722938816,152.0
161.61,16161,6.1517665,1.5104384999999991,1.7176514999999999,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.008200500000000943,-0.0018559999999998578,0.0015084999999999127,-0.020501250000002066,-0.0046399999999995785,0.003771249999999728,0.021019772871336665,0.02135540161469877,152.0
162.01,16201,6.147949,1.4825944999999991,1.72881,Helmet_8,Visitors-Group 2,3009_map.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0
162.41,16241,6.166707000000001,1.4709344999999991,1.726391,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.01875800000000094,-0.011660000000000004,-0.002418999999999949,0.046895000000001685,-0.029149999999999596,-0.0060474999999997866,0.055216514966087225,0.055546699103098215,153.0
162.81,16281,6.2064685,1.494349999999999,1.7001754999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.03976149999999912,0.02341549999999981,-0.02621550000000017,0.09940374999999638,0.058538749999998696,-0.0655387499999995,0.11535983168167387,0.13267712130275724,153.0
163.21,16321,6.2205865,1.523177999999999,1.6801595,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,0.014117999999999853,0.028828000000000076,-0.02001599999999981,0.03529499999999913,0.07206999999999916,-0.05003999999999882,0.08024850107634296,0.09457179032354045,153.0
163.61,16361,6.1992745000000005,1.518280999999999,1.6978710000000001,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.02131199999999911,-0.004896999999999929,0.017711500000000102,-0.05327999999999702,-0.01224249999999965,0.044278749999999624,0.05466842970352883,0.07035086998617815,153.0
164.01,16401,6.1393379999999995,1.394819999999999,1.7706575,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,-0.05993650000000095,-0.12346100000000004,0.07278649999999987,-0.1498412500000109,-0.30865250000001765,0.18196625000001002,0.3431016845744519,0.3883690024923369,153.0
164.41,16441,6.0180489999999995,1.1400849999999991,1.835151,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.12128899999999998,-0.25473499999999993,0.06449349999999998,-0.3032224999999956,-0.6368374999999907,0.16123374999999765,0.7053409713836887,0.7235345244364967,153.0
164.81,16481,5.893532,0.9273364999999992,1.8464645,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.1245169999999991,-0.2127484999999999,0.011313499999999976,-0.3112924999999933,-0.5318712499999921,0.02828374999999954,0.6162710825057428,0.6169197821814945,153.0
165.21,16521,5.7668465,0.869285499999999,1.8434285,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.12668550000000067,-0.058051000000000186,-0.0030360000000000387,-0.3167137499999972,-0.1451274999999984,-0.007589999999999989,0.34838138683820385,0.34846405667630953,153.0
165.61,16561,5.595289000000001,0.8772179999999992,1.834225,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.1715574999999987,0.00793250000000012,-0.00920349999999992,-0.42889374999999064,0.01983125000000002,-0.023008749999999474,0.4293519852820259,0.42996805676954597,153.0
166.01,16601,5.391459,0.756846999999999,1.8311565,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,-0.20383000000000084,-0.12037100000000012,-0.0030684999999999185,-0.5095750000000311,-0.3009275000000174,-0.007671250000000233,0.5917972971223273,0.5918470148254992,153.0
166.41,16641,5.1349405,0.615136999999999,1.8204414999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.2565185000000003,-0.14171,-0.010715000000000252,-0.6412962499999917,-0.35427499999999496,-0.02678750000000025,0.7326470199823706,0.7331365671178176,153.0
166.81,16681,4.822940000000001,0.5776354999999991,1.8170355,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.312000499999999,-0.037501499999999965,-0.003405999999999798,-0.7800012499999864,-0.09375374999999858,-0.008514999999999374,0.7856155011458236,0.7856616452809718,153.0
167.21,16721,4.484845,0.44599999999999906,1.820274,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3380950000000009,-0.13163550000000002,0.003238499999999922,-0.8452374999999903,-0.3290887499999954,0.00809624999999969,0.9070423566641159,0.9070784894632082,153.0
167.61,16761,4.148562,0.2594289999999991,1.810181,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3362829999999999,-0.186571,-0.010092999999999908,-0.8407074999999877,-0.46642749999999333,-0.02523249999999941,0.9614279553416747,0.9617590095074354,153.0
168.01,16801,3.806076,0.1406044999999991,1.819201,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,-0.34248600000000007,-0.11882449999999997,0.009020000000000028,-0.8562150000000488,-0.2970612500000168,0.02255000000000135,0.9062833510975782,0.9065638504687115,153.0
168.41,16841,3.444212,-0.009831500000000907,1.8300415,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3618640000000002,-0.15043600000000001,0.01084050000000003,-0.9046599999999876,-0.3760899999999947,0.02710124999999969,0.9797210846460198,0.9800958531957656,153.0
168.81,16881,3.0719455,-0.15012850000000091,1.825366,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.37226649999999983,-0.140297,-0.004675500000000055,-0.9306662499999864,-0.350742499999995,-0.01168874999999997,0.9945652166626799,0.994633901026828,153.0
169.21,16921,2.7100605,-0.26951450000000093,1.826039,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.361885,-0.11938600000000002,0.0006729999999999237,-0.9047124999999872,-0.2984649999999958,0.0016824999999997853,0.9526731149146723,0.9526746006310204,153.0
169.61,16961,2.3697660000000003,-0.4617605000000009,1.8342855,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3402944999999997,-0.19224599999999997,0.008246500000000045,-0.8507362499999872,-0.4806149999999931,0.020616249999999822,0.9771094848014905,0.9773269540195322,153.0
170.01,17001,1.9916785,-0.6067915000000009,1.8274359999999998,Helmet_8,Visitors-Group 2,3009_map.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
170.41,17041,1.5864079999999998,-0.6763120000000008,1.8140685,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.4052705000000001,-0.06952049999999987,-0.013367499999999755,-1.013176249999986,-0.17380124999999721,-0.033418749999998915,1.027975188448435,1.0285182550237781,154.0
170.81,17081,1.1822715000000001,-0.7307695000000008,1.8233405,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.4041364999999997,-0.05445750000000005,0.009271999999999947,-1.0103412499999849,-0.13614374999999818,0.023179999999999538,1.0194726882636895,1.0197361788794168,154.0
171.21,17121,0.7755129999999999,-0.670953500000001,1.827029,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.40675850000000024,0.05981599999999987,0.0036884999999999835,-1.016896249999986,0.14953999999999754,0.009221249999999827,1.0278327660004003,1.0278741296071208,154.0
171.61,17161,0.3729805,-0.546298000000001,1.8122915,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.4025324999999999,0.12465550000000003,-0.01473750000000007,-1.0063312499999855,0.31163874999999563,-0.036843749999999655,1.053480562339948,1.0541246402310096,154.0
172.01,17201,-0.019649500000000004,-0.4092255000000009,1.813243,Helmet_8,Visitors-Group 2,3009_map.png,0.39999999999997726,-0.39263,0.13707250000000004,0.000951499999999994,-0.9815750000000557,0.3426812500000196,0.0023787500000001204,1.0396729869178507,1.039675708179357,154.0
172.41,17241,-0.382001,-0.18655350000000087,1.8221935,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3623515,0.22267200000000004,0.008950500000000083,-0.9058787499999871,0.5566799999999922,0.02237624999999989,1.0632539358504771,1.0634893646226995,154.0
172.81,17281,-0.7785270000000001,0.05886149999999908,1.8037525,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3965260000000001,0.24541499999999994,-0.01844099999999993,-0.9913149999999862,0.6135374999999911,-0.04610249999999917,1.165818893795778,1.1667301031675927,154.0
173.21,17321,-1.1740655,0.30208499999999905,1.7949725,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3955384999999999,0.24322349999999998,-0.00878000000000001,-0.9888462499999857,0.6080587499999913,-0.021949999999999713,1.160841224970317,1.1610487294212015,154.0
173.61,17361,-1.4974359999999998,0.599193999999999,1.8195275,Helmet_8,Visitors-Group 2,3009_map.png,0.4000000000000057,-0.3233704999999998,0.29710899999999996,0.024554999999999882,-0.808426249999988,0.7427724999999893,0.06138749999999883,1.0978451568619672,1.0995601000407058,154.0
